time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
4.203633,4.192258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.250813,4.242258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.298415,4.292258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.345169,4.342258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.407926,4.392258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.455334,4.442258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.502063,4.492258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.549611,4.542258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.597398,4.592258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.645515,4.642258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.707352,4.692258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.754968,4.742258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.802004,4.792258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.848369,4.842258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.897003,4.892258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
4.944700,4.942258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.007447,4.992258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.054466,5.042258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.102030,5.092258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.148810,5.142258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.196440,5.192258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.243586,5.242258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.306025,5.292258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.353370,5.342258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.401096,5.392258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.446857,5.442258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.494399,5.492258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.543007,5.542258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.604727,5.592258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.651784,5.642258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.699578,5.692258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.746401,5.742258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.793221,5.792258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.856403,5.842258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.903784,5.892258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.950957,5.942258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
5.998061,5.992258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.045691,6.042258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.107598,6.092258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.154805,6.142258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.202122,6.192258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.249761,6.242258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.297251,6.292258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.344410,6.342258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.407461,6.392258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.454408,6.442258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.500971,6.492258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.547280,6.542258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.595075,6.592258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.657526,6.642258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.705599,6.692258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.752749,6.742258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.798441,6.792258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.846655,6.842258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.893397,6.892258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
6.956409,6.942258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.004378,6.992258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.051738,7.042258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.099579,7.092258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.145142,7.142258,0.000004,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.192520,7.192258,0.000001,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.255445,7.242258,-0.000012,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.302876,7.292258,-0.000034,6.000005,1.124696,0.000001134,0.000279546,3.141591787,1
7.350762,7.342258,-0.000230,6.000005,1.124696,0.000001133,0.000279546,3.141588449,1
7.397365,7.392258,-0.000649,6.000005,1.124696,0.000001131,0.000279546,3.141579151,1
7.444434,7.442258,-0.001723,6.000005,1.124696,0.000001123,0.000279546,3.141552210,1
7.492577,7.492258,-0.006781,6.000006,1.124694,0.000001084,0.000279546,3.141413212,1
7.555405,7.542258,-0.017260,6.000010,1.124691,0.000000997,0.000279546,3.141101360,1
7.601970,7.592258,-0.024873,6.000016,1.124689,0.000000931,0.000279546,3.140863657,1
